Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot
ERR5729647	86.6329842680216	5.59912762655706	0.178505119363151	1.81829713276791	0.325810203536754	0.771510378359246	2.44137717978279	0.214819914419838	1.12759996030946	0.889968216882186	0.840520930615093	0.159479069384907	0.138293558640948	0.00300047668987646
SRR11176633	86.6207268419009	8.7307103441282	0.174376757680616	1.39254063225797	0.224587370175886	0.577545715154948	0.195648248688464	0.219887854720663	1.00544896449887	0.858527270793501	0.847651551390018	0.152348448609982	0.132102695801831	0.00222211469671852
SRR11176639	86.4803535172579	6.18980923531264	0.179147259046937	2.59926386762646	0.434296385568331	1.83381648806228	0.167204108443807	0.0977166867528745	1.39626287960218	0.622129572326634	0.988836523850501	0.0111634761494991	0.0097563907713462	0.000390233638078653
CDM049.D0101	86.4422252700154	9.6729813132179	0.133721926967255	1.25621464083662	0.205726041488085	0.464169381107492	0.171866963826504	0.157723298474199	0.816903823075604	0.678467340990914	0.897850422926487	0.102149577073513	0.0884173604500141	0.00138346489103904
CDM041.V0101	86.3898561896914	7.09481910736596	0.127595098221643	2.48278795289614	0.249873734017385	1.44341954863234	0.143544485499349	0.167468566415907	1.20417873946676	0.696456577793136	0.981476830525852	0.0185231694741476	0.0161042272158042	0.000559951020633285
MID071.A0101	86.3887097635409	8.45987341200245	0.158543046901634	1.09645249664226	0.286075731002559	0.725149609598015	0.241921903173736	0.201464674884071	1.17469718688775	1.26711217536668	0.879956684003095	0.120043315996905	0.103836866000219	0.0014166366997622
HCLVMBCX2-3505-01-00-01_S1	86.1209613869188	2.19661150512214	0.147754137115839	9.00315208825847	0.167454688731284	0.41371158392435	0.22655634357762	0.0886524822695036	0.728920409771474	0.906225374310481	0.979472472889507	0.0205275271104927	0.0177819156251264	0.00194848117137888
CDM048.W0101	86.0583603520148	5.89227817111097	0.105869119301264	4.42003573082776	0.261364388274995	1.04545755309998	0.215046648580692	0.218355058558857	1.07523324290346	0.707999735327202	0.989024845541589	0.0109751544584114	0.0095468926434666	0.000585201006138374
PES001.B0101	86.0528875917573	4.70731240783133	0.211229512074224	1.331342387202	0.472644029938235	1.00308308703602	0.522829035728022	0.536403668441653	2.13677059487743	3.02549768511377	0.847740824940721	0.152259175059279	0.131177353778213	0.00212792540693223
CDM042.G0101	86.046983611548	9.55993031948179	0.0820268236169601	1.79105992186311	0.225785174285859	0.456644172712974	0.257073756490267	0.12515432881763	0.707798467705109	0.747543423478276	0.954802056850114	0.0451979431498863	0.0390015178450591	0.000909731458181843
CDM043.T0101	86.0383508352281	8.99890914348049	0.08937137750207	1.77165613048221	0.207657024195986	0.812228107298224	0.231314153534769	0.156399910628622	0.919999474286015	0.774113843363518	0.973188126139938	0.0268118738600619	0.0231723304731407	0.000575093203559111
ERR5729624	85.9824925132458	3.94110420026108	0.167012209168394	5.36358749904016	0.289871765338248	0.836980726407126	0.282193043077632	0.274514320817016	1.20939875604699	1.65284496659756	0.975019046723484	0.0249809532765162	0.0215884970094096	0.00144045234749476
BSQ001.A0101	85.979791421499	5.93271923061316	0.194781479527655	3.49389278902731	0.304346061761961	1.15245708720529	0.186665584547336	0.182607637057176	1.80578663312097	0.766952075640141	0.959603231085588	0.0403967689144117	0.0348438811217479	0.00151185962081484
GDN001.B0101	85.9230214688868	4.91797513758726	0.269020449070737	1.76357849946372	0.450125718706592	0.945967330719322	0.527491076609287	0.527491076609287	2.10820600284845	2.56712323949853	0.969173872803662	0.0308261271963378	0.0265948668804676	0.000643809758755581
KT16calc	85.9226440721816	9.11648664381347	0.151995343121402	1.20626091455921	0.216674212534765	0.72763728090033	0.194036608240088	0.229609986417437	1.12864627126318	1.1060086669685	0.973233713416392	0.0267662865836077	0.0231048175996509	0.000422962737200112
CDM048.S0101	85.7368779822768	8.11451942740286	0.12815269256987	2.60395364689843	0.248125426039536	1.18336741649625	0.188139059304703	0.152692569870484	0.978868438991138	0.665303340149966	0.976793701608713	0.0232062983912874	0.0200016562983198	0.000704442239056589
ELR006.A0101	85.6663509431369	6.40072188143336	0.204971301029936	4.56225480382812	0.311938831305034	0.665708540371279	0.334049438121674	0.113839745907297	0.794189093495	0.945975421371396	0.946763572887365	0.0532364271126351	0.0457137046186125	0.00252920750943149
MID090.A0101	85.5938043382453	11.05835877465	0.0729184195132896	0.742405666802888	0.151045297563243	0.34415891407646	0.150644646906576	0.136221223266585	0.658669679559605	1.09177303941601	0.866018995259239	0.133981004740761	0.114797347546326	0.00109483790262615
SA-001	85.5507380208072	10.2981678453544	0.130833534138819	1.40585403247065	0.17433689715902	0.385708255773899	0.151534019144714	0.128407696052191	0.740527506578064	1.03389219252098	0.876591733307887	0.123408266692113	0.105702282778965	0.00183536077557631
ERR5729634	85.5354993145776	6.22899371638125	0.174313011892253	2.73368729428629	0.461703326908223	1.82454577717161	0.317312309073323	0.251205578016381	1.35136075486928	1.12137891682382	0.969582827059776	0.030417172940224	0.0261266119542588	0.000931802222268098
IVE003.A0101	85.4705650420066	9.88141093688393	0.125868187194808	1.4543083315641	0.227472627460496	0.54138485335598	0.172879196869977	0.160747323405417	1.11916532710564	0.846198174153044	0.978382919338772	0.0216170806612284	0.0185806281465859	0.000414453653990807
MID035.A0101	85.4121026743273	8.52932666473773	0.147770016120365	2.52552391187534	0.26660604307031	0.629314264456661	0.23147191336337	0.151903443144711	0.919687512916959	1.18629355598727	0.961874640666025	0.0381253593339746	0.0326707933513102	0.00106307566330654
CDM050.V0101	85.3483295105978	5.07364523171305	0.179622516373283	4.31923066294526	0.472545389228176	1.76030066045818	0.245944676264957	0.21278359631912	1.41487274435571	0.972725011744549	0.990262288029853	0.00973771197014698	0.00841415975300606	0.000520755437718908
CDM042.H0101	85.0904330536053	11.6997956070963	0.0950951878129959	0.498940985408446	0.147582791476013	0.395818281741106	0.182162859771648	0.151287798793403	0.737296456160501	1.00158697813428	0.95162653147444	0.0483734685255598	0.04127087115601	0.00034141180491775
CDM042.U0101	85.0503692517358	9.42835043002634	0.108657618004015	2.55621650490801	0.186007108786534	0.529475680951767	0.227444335991455	0.162986427006022	0.966868634781488	0.783624007808615	0.964167594361682	0.0358324056383174	0.0305834419163416	0.00101618975953319
2103	84.9585817809217	9.09472488673259	0.0999962964334654	3.10729232250657	0.190116415441403	0.551831413651346	0.220979469896177	0.154315272273866	0.781452538794859	0.840709603348024	0.955226050780224	0.0447739492197758	0.0381469396149474	0.00149153645084675
KT05calc	84.9566294919455	6.97645600991326	0.0743494423791822	4.7087980173482	0.260223048327138	0.408921933085502	0.173482032218092	0.210656753407683	1.35068153655514	0.879801734820322	0.993662200303693	0.00633779969630722	0.0054857072943498	0.000398507697178081
PYK004.A0101	84.8855262178458	8.4491540743734	0.132923574261742	3.3948680866449	0.223843299056774	0.616765384574485	0.236603962185902	0.169078786460936	0.881549144503876	1.0096874700922	0.969911851960198	0.0300881480398015	0.0256487833078274	0.0011217849021959
KT32calc	84.7864899837841	9.86716024307546	0.178539254066272	1.73461532161635	0.278455717351067	0.710881066649195	0.194919002145747	0.204746850993432	1.08925324728506	0.954939313033366	0.966492544442895	0.0335074555571051	0.0285201435309762	0.000681437165529506
CDM049.I0101	84.7767253044655	10.2063599458728	0.110885581115622	2.40114268531048	0.217636445647271	0.427003458126598	0.263494211396782	0.140580363855059	0.829198616749361	0.626973387460532	0.898262056324431	0.10173794367557	0.086367864895206	0.00254337643411624
ERR5729641	84.6549447120751	9.32484446488659	0.12749441203289	3.11446792601021	0.20522834679556	0.639354889034136	0.200655762397756	0.181289522595291	0.962663503514166	0.589056460658291	0.962527641122207	0.0374723588777931	0.0318295157355134	0.00126733357280188
PLV001.A0101	84.6264888019523	7.96206346892618	0.186203102444621	1.15295456362174	0.3526573909936	0.934306981205712	0.478203422187322	0.373816834453216	1.75341254802018	2.17989288619511	0.875243731078192	0.124756268921808	0.105729450600789	0.00153909972925909
2082	84.5972664971671	8.3315049752849	0.12260753971839	3.69435876256727	0.246505685118026	0.730482815585354	0.196817366390047	0.163261618677645	0.97698850070338	0.940206238787863	0.971276115087613	0.0287238849123869	0.0244051055794564	0.00116140285012157
CDM045.I0101	84.5649897484183	11.1456252584895	0.0937161763800037	1.52453779885781	0.163233340079725	0.405663448931284	0.192272155296064	0.164553286225922	0.756769123819748	0.988639663501729	0.924079083299811	0.0759209167001894	0.0643158308907278	0.0012576831235861
MID085.A0101	84.3948643015554	9.11653229096357	0.118675873936553	3.16716238568176	0.213616573085795	0.692028689892524	0.206199330964761	0.152795187693312	0.861141810252112	1.07698355597422	0.975225529491837	0.0247744705081626	0.0210132215812272	0.000884829376806877
ESA007.A0101	84.3876335370974	8.34326113704275	0.124992676210378	3.22051442298303	0.429662324473175	0.92182098705154	0.279280510907564	0.13085170790774	1.20696052965647	0.955022166669922	0.983949754444318	0.016050245555682	0.0136480672784812	0.000617039573751196
CS44	84.3759958035307	10.8784641706826	0.296106009873469	1.36434275741368	0.317676646354317	0.51818551727857	0.187762585731024	0.165211465773773	0.857432800113736	1.03882224324815	0.945774383099979	0.0542256169000212	0.0458654993797722	0.000840018852797939
KT12calc	84.3563426578118	9.0427316026028	0.11404038371235	2.85771785067418	0.288455088213591	0.784866170255585	0.187831220232106	0.207955993828403	1.25444422083585	0.905614811833367	0.986524482858383	0.0134755171416172	0.0114689581785076	0.000485143235311668
MID039.A0101	84.2909905665979	12.1248708498771	0.137760131109642	0.68127926907958	0.194368460847225	0.451283188117793	0.150823591818315	0.128655294858143	0.740262773491467	1.09970587420283	0.90803016779754	0.0919698322024597	0.0776373330259952	0.000726693045309434
MID078.A0101	84.2606995622423	12.0217603808067	0.141102469293213	1.11309447915339	0.176803094054146	0.382506693867143	0.154702707297378	0.130052275914829	0.710187428279995	0.909090909090909	0.924896183558515	0.075103816441485	0.0633951926085319	0.000936137485393933
FUM002.A0101	84.2158005976241	5.85052109904526	0.266015596530865	1.65257634283216	0.539319291596822	2.1226586983456	0.499234749653815	0.481014503316085	2.31943735879309	2.05342176226223	0.978138605338822	0.0218613946611779	0.0185192834806671	0.000461443718590362
CS16	84.0800823819318	11.0481649647951	0.144977688226807	1.28972932847005	0.251443497771613	0.577678180230011	0.207768794773547	0.186140746963003	1.00270420365528	1.21131021318278	0.868930991649119	0.131069008350882	0.110345169581284	0.00179108336365867
CDM049.M0101	83.9124685227129	12.3320625184643	0.116061505563918	1.01571402445029	0.203283485502863	0.365769593292348	0.224385577423575	0.151231658765106	0.843380273764473	0.835642840060211	0.936160666365151	0.0638393336348493	0.0536783338640491	0.000748536100420695
CS17	83.8362959900785	7.84308135308121	0.190303773289048	3.59866573534233	0.610825219882824	1.18458753260823	0.34497013584981	0.131145671480093	1.26156433978133	0.998560248606577	0.974651965774217	0.0253480342257825	0.0213557257674534	0.00101240018533524
B61	83.778631743945	11.255330265797	0.14646643407325	1.38325664492424	0.292427230284337	0.698454433601321	0.200232593416595	0.216413005005815	1.11290893462102	0.915878714331462	0.833089044430748	0.166910955569252	0.139984229742808	0.0024096079069808
ERR5729615	83.7492966397877	6.77557260807088	0.231128088900247	2.61795715051124	0.514713959374363	2.25344282213898	0.358237328867697	0.340975580230142	1.86471720996339	1.29395861215541	0.926402897104645	0.0735971028953547	0.0617715093220497	0.00202781760910667
KT10calc	83.7051263111242	8.31732899985227	0.206825232678387	3.45693603191018	0.332397695375979	1.13753877973113	0.325011079923179	0.206825232678387	1.5290293987295	0.78298123799675	0.989296582878329	0.0107034171216713	0.0090619284121285	0.000470118469544311
2087	83.6541895587595	9.78762334822237	0.135028693597389	3.70888596435438	0.209392321955372	0.497551381842555	0.165361226217093	0.148727256715965	0.807725989598877	0.885514258736503	0.918846790031036	0.0811532099689637	0.0680051543820647	0.00311063790496773
CDM043.P0101	83.6090626388272	10.260328742781	0.127943136383829	2.83962683251888	0.245224344735673	0.778320746334962	0.197245668591737	0.152820968458463	1.00044424700133	0.788982674366948	0.973293384010492	0.0267066159895076	0.0224341728841847	0.000858538782787341
OAK005.A0101	83.5365853658537	7.78861788617886	0.127371273712737	4.28726287262873	0.322493224932249	0.91869918699187	0.268292682926829	0.265582655826558	1.23577235772358	1.24932249322493	0.991544948849061	0.00845505115093911	0.00716590905756705	0.000462636435655185
SRR5297130	83.3575144918245	9.57641358553719	0.383299479711446	1.70055402970571	0.37925054154548	0.628260238752387	0.247660051151586	1.64049478024388	1.01290936451915	1.07364343700864	0.911228840858082	0.088771159141918	0.0741261094477751	0.00161018656796918
MID029.A0101	83.2996396526488	11.7385282862825	0.11223933890373	1.2083779118232	0.278629236050488	0.75154411137293	0.199208417294047	0.182142786817457	1.05347449672799	1.17621576207886	0.900984028832685	0.0990159711673148	0.0826067832207158	0.00129687641909658
ESA006.A0101	83.2972869997871	8.64887882828871	0.154644373970438	4.79061375886684	0.180418436298845	0.513240023756962	0.187142104732342	0.16697109943185	1.22370765489651	0.837096719970416	0.971643453950453	0.028356546049547	0.023727951626464	0.00145889648069652
CDM050.L0101	83.274292876996	5.27004196413974	0.359692626301161	5.49893727178593	0.648536704997548	2.2508038585209	0.190746089705161	0.196195977982451	1.28072374516322	1.03002888440787	0.992799409947287	0.007200590052713	0.00609786306501794	0.000496063078049941
CDM042.P0101	83.2717920455589	11.2730779829154	0.12400110223202	2.42766602369799	0.235142830899238	0.721043446312115	0.218609350601635	0.160742169560026	0.904748782952145	0.663176265270506	0.966824427857861	0.0331755721421393	0.0277335008571268	0.000905613875944607
CDM045.R0101	83.2420028564428	11.4819440543561	0.0890397451909574	2.93412851602417	0.153578620899839	0.408746212822919	0.16911575764457	0.138639066337598	0.757136625214383	0.62566854506666	0.951164971717441	0.0488350282825588	0.0407591132449912	0.00153315945694056
SRR6877393	83.1371423102689	6.64656904966982	0.203368743420423	5.6249401856637	0.440233515168916	0.923533352473921	0.306249401856637	0.212939037228443	1.36615944109484	1.13886496315437	0.989448894288965	0.010551105711035	0.00887375710368047	0.000693619861596431
MID026.A0101	83.0912291380487	13.354527732309	0.0867791368149178	0.913854227501172	0.190420570356905	0.511215483701151	0.148059190774267	0.146002813124625	0.615268192773066	0.942643514596169	0.927096700477701	0.0729032995222991	0.060687567422648	0.000766354381774878
G12	83.0812994945809	10.5885519428453	0.172054199663054	2.36436570357757	0.279444489490707	0.762971071290215	0.195343117381551	0.219668099137815	1.13820643801184	1.19809544402101	0.862161450691876	0.137838549308124	0.114656275217794	0.00336009499011521
VLD001.A0101	82.9406834900829	7.51466617003445	0.57267902039296	1.72734891516901	0.861346494086973	1.13139025980073	0.419033429555825	0.721668684235031	2.01136046186796	2.09982307477419	0.984354391860873	0.0156456081391265	0.0130807387522489	0.00037034097210533
CDM047.B0101	82.8560465304144	6.93109298004685	0.115114306486792	6.98158171096211	0.270619597705792	0.753291865255675	0.199935374424429	0.159544389692221	0.945149042733662	0.787624202278052	0.988159875638994	0.0118401243610057	0.00991182541757117	0.000926759949997405
FUM001.A0101	82.8520713574856	8.15100337180459	0.854834157717274	1.39031237467136	0.444870252365462	0.961781263461224	0.554045422812412	0.490174234659775	1.89385499754913	2.40705256747323	0.93846669274985	0.0615333072501499	0.05108837190701	0.000955618492877387
MID068.B0101	82.8223753528726	12.2754247622145	0.208655122889738	1.96955133569565	0.24898342395246	0.380648153904274	0.194149686539114	0.184904463370585	0.82983847957523	0.885469218985863	0.635617456974802	0.364382543025198	0.30192452728368	0.00727751571751631
CDM047.S0101	82.6923076923077	7.10149703417757	0.131814330100744	5.86338386215987	0.350720271160908	1.42406553055268	0.228321250353074	0.185952358534978	1.24282082666416	0.779116843988325	0.983905670896458	0.0160943291035423	0.0134146309719897	0.00104408772170522
KT33calc	82.6659822039699	11.7024108297209	0.110274545592821	2.17316906228611	0.283291505057419	0.661647273556925	0.241463229142901	0.216746520647958	1.12746216442315	0.817552665601947	0.977355197696239	0.0226448023037606	0.0188265078781922	0.000592292796632252
CDM045.H0101	82.5395653578185	13.9200848982605	0.101508789738384	0.660729940478937	0.166566695888894	0.475245697411526	0.178563189221612	0.179947399990772	0.787154524062197	0.990633507128686	0.923885097146398	0.0761149028536019	0.0629396431283806	0.000603031891238323
2097	82.323779589038	11.7482776483425	0.119369668092262	2.66517183476435	0.234735322160466	0.619120668470141	0.192693174907845	0.158659055703343	0.8398419415464	1.09835109697472	0.945183247122155	0.0548167528778452	0.0452377926258954	0.00156130284822332
ERR5729631	82.3146606376316	8.44064913969132	0.204702036326973	2.5134558490297	0.453196050574642	2.16362923470973	0.648732324081005	0.26784395798007	1.5642901880509	1.4288405819241	0.969997391037611	0.0300026089623895	0.0248064304089678	0.00085440415521407
EMN001.A0101	82.2035016136266	9.82773327236434	0.220719492784847	0.924207916003482	0.400988401234622	1.01390268996386	0.450232590859927	0.430886659221414	1.90381554533543	2.62401181860551	0.962664616146663	0.0373353838533375	0.0308050289293592	0.000445214379443486
ERR5729619	81.8887803394154	10.1523332611837	0.186906593503022	1.09979466599587	0.414177991236743	1.0331049894408	0.406280529539432	0.379955657215063	1.79038381663849	2.64828215583154	0.948515535000722	0.0514844649992783	0.0422797773969378	0.000666489011092488
CDM041.G0101	81.6975457929381	5.07244852894787	0.0799141973880675	9.60652772812349	0.241845597358626	1.07884166473891	0.231330571386511	0.159828394776135	1.03467855565603	0.797038968686253	0.979402488476068	0.0205975115239317	0.0169300879411952	0.00207899098320067
MID102.A0101	81.6661964747875	14.4669863971445	0.133084744931127	1.13091368503686	0.187667889165553	0.445251266451605	0.161296257681504	0.130631569909355	0.632919155617158	1.04505255927484	0.955195696421141	0.0448043035788587	0.0366957589483859	0.000606778157861396
ERR5729633	81.6313690487176	10.5664676264666	0.160898751231068	3.0691562630552	0.345957481791932	0.830499289461719	0.30401307323326	0.277336429389944	1.40681546305788	1.40748657359482	0.939268524182711	0.0607314758172892	0.0496963343900674	0.00196471085921652
MID050.A0101	81.5605987591109	11.3999156677309	0.152099271128245	2.7136919462683	0.35314137702548	1.05264743087766	0.219866273116077	0.182970905367147	1.26197217035118	1.10309619902416	0.972814076279003	0.0271859237209973	0.0222811259646483	0.000838012518363283
ERR5729618	81.4508384427864	8.57385578150888	0.235333846916916	4.03391762260049	0.458531643432286	1.34815690330206	0.369358055699195	0.335060521955698	1.62886902563345	1.56607815616459	0.961240582888992	0.0387594171110084	0.0316836468223001	0.00166420525482939
ESA003.A0101	81.3982375464889	13.9039627722917	0.120550354505982	1.57301723979994	0.264184819449279	0.528369638898558	0.177711008922192	0.169283476540315	0.974296026235275	0.890387116867889	0.920528431841985	0.0794715681580146	0.0648008951026384	0.0013503418562203
CS24	81.3727508543665	11.7868269719054	0.123522872318524	3.3502147925502	0.373313569673762	0.857797724434197	0.295082417205364	0.133130206832187	0.882502298897902	0.824858291815924	0.962534499306156	0.0374655006938437	0.0305943626395839	0.00135548987507336
CDM050.X0101	81.2897549172365	6.8447198137591	0.172309497186223	6.8392205744872	0.542591608160871	1.74509192894983	0.185141055487324	0.166810257914322	1.43713452972339	0.777225817095302	0.987034985450465	0.012965014549535	0.0106426620495072	0.000986994815918264
KT02calc	81.2765957446809	6.48310387984981	0.100125156445557	7.38423028785982	0.450563204005006	1.35168961201502	0.375469336670839	0.175219023779725	1.32665832290363	1.07634543178974	0.996699244479044	0.00330075552095575	0.00278341119660966	0.00034379621281178
SRR5297132	81.2528253148208	5.22441072005166	0.439134646432031	7.5234097513723	0.439134646432031	1.93090087181143	0.213109460768486	0.516628995802389	1.58217629964482	0.878269292864062	0.982413972497552	0.0175860275024479	0.0143918643601886	0.00142332077409154
MID081.A0101	81.2456754886698	11.2512973533991	0.127573084241481	4.0099031309462	0.286498875627054	0.82381940840685	0.190278498529666	0.169737069711123	0.987069711122643	0.908147379346134	0.973766564148649	0.0262334358513506	0.0214173473321474	0.00115212366438588
SRR6877312	81.2001089184115	12.6990268999814	0.220703097009043	2.07804864066956	0.322455823552173	0.725167318743999	0.249365836880347	0.308124453616521	1.04619000530261	1.15080900583287	0.970483547339639	0.0295164526603609	0.0240740605057406	0.000713536909111066
CDM049.E0101	81.1436553579124	15.1033539892708	0.135229518672076	1.07663501404307	0.229592974009184	0.437638387350839	0.170151427340139	0.147117828005885	0.884936026035398	0.671689477360201	0.93797992275145	0.0620200772485504	0.0504344785278336	0.000767850884429995
ERR5729614	81.0799491361214	7.9182141127079	0.151885192959793	6.64106652672372	0.349184563216535	1.36292992087841	0.234135314064266	0.198308574196674	1.18531002745035	0.87901663168093	0.976809835784277	0.0231901642157227	0.0189071156656165	0.00164044628347583
MID091.A0101	81.0165975103734	8.4872725821896	0.202481646983722	6.34974465368656	0.45583306734759	1.343560485158	0.177545483562081	0.139642515161187	1.09619374401532	0.731128311522502	0.981757611701712	0.0182423882982876	0.0148812439946192	0.00125849255478363
KT11calc	80.8777429467085	8.45889372029528	0.182020426736778	6.67913843664678	0.374153099403378	0.844372535140055	0.187076549701689	0.217413287491152	1.31964809384164	0.859540904034786	0.985612076077894	0.0143879239221062	0.0117377880345263	0.00106108514588705
MID083.A0101	80.8761406251372	14.9043148344941	0.0970464505590051	1.11932761300862	0.199801515856775	0.581400454932682	0.150180480050587	0.159402088474746	0.809745044483283	1.102640893003	0.939065592847103	0.0609344071528973	0.0493911533063633	0.000782190675103814
2096	80.7502539544333	9.9740024762487	0.120261704288974	5.95411220926463	0.252873776155763	0.631103783226348	0.192048215835024	0.160091639727427	0.971047650805707	0.99420459001411	0.896035611630166	0.103964388369834	0.0840757857774033	0.0062919464880194
CDM045.M0101	80.6660410757321	14.4191601441703	0.10023672929685	1.98660666680885	0.175947450361492	0.582226108468937	0.181279191281537	0.183411887649555	0.773102433406556	0.931988312823903	0.971316599360742	0.0286834006392584	0.0232463944350985	0.000670038902171778
IVE002.B0101	80.6093846400482	12.1123941568252	0.102503315569331	4.75741691644765	0.161770635471977	0.48482610871181	0.163713826288457	0.117077246692932	0.752500643681958	0.738412510262477	0.966963036751303	0.0330369632486965	0.0267424067888267	0.00167238561388388
ELR003.A0101	80.592736333767	9.95611810624269	0.291075878189155	4.38818937573045	0.38369093034025	1.81922423868222	0.216101788352555	0.143332818805266	1.33630289532294	0.873227634567466	0.980090092780282	0.0199099072197182	0.0161494076544275	0.000973873296276422
CS23	80.4836181203853	12.8708587481712	0.207678886583582	2.06229964119045	0.346332716870488	0.955282630438239	0.254165148987465	0.212106149669666	1.31107359117445	1.29658436652909	0.91681399240583	0.0831860075941701	0.0670790367706438	0.00181626036111806
CDM043.L0101	80.3462686567164	7.74925373134328	0.13134328358209	4.88358208955224	0.561194029850746	2.18507462686567	0.513432835820896	0.358208955223881	2.06567164179104	1.20597014925373	0.997102514510786	0.00289748548921411	0.00242857594206279	0.000241534783816864
KT08calc	80.2235267869593	16.1241180243746	0.131773433360292	0.605181693950972	0.31200323507265	0.463647265526954	0.191733831608891	0.179881194745796	0.86733413280531	0.900800401595226	0.848625093041794	0.151374906958206	0.121576022941119	0.00101637787918698
MID027.A0101	80.18080840784	15.9558438970936	0.291385450651259	1.19667272681991	0.1531641471372	0.384778223295893	0.1531641471372	0.109580853236371	0.669314870619879	0.905287276168655	0.949732589182854	0.0502674108171464	0.0404145902941325	0.000701682268561288
LIS003.A0101	80.1341268431338	12.8323562503701	0.119914727305028	2.99194646769705	0.269438029253272	0.911944099011074	0.226505596020608	0.208740451234678	1.24948184994374	1.05554568603067	0.977984676970042	0.0220153230299579	0.0177463857167587	0.000758858385219926
CDM042.Q0101	79.9981149562513	16.7512318237275	0.110484508605748	0.660812558580353	0.192693360980642	0.384339475434215	0.171224807175733	0.155516109269703	0.745639527272918	0.829942872701949	0.927538976587291	0.0724610234127091	0.058082378105616	0.000578954830991945
KT26calc	79.9808715840811	15.2246128686053	0.143828165497302	1.43390110170915	0.233629507406785	0.709649628748111	0.197124896874475	0.19420452803189	1.12434200439516	0.75783571465076	0.921553799855977	0.0784462001440231	0.0628575776671498	0.00122512101925423
ERR5729629	79.9747727612209	10.7232361678939	0.165968676178516	2.80597708525811	0.57591130633945	2.06354387381955	0.326405063151081	0.247293327505989	1.9119591495765	1.20493258905603	0.972998567475263	0.0270014325247374	0.0217027068538383	0.00085794776675891
CS33	79.948630824181	8.6150388613166	0.0896285098925796	7.85520313566011	0.290289352935668	0.785252765775287	0.228753361069121	0.189958931414124	0.915013444276484	1.08223081347906	0.982854317792858	0.0171456822071421	0.0138106224517981	0.00144711155606985
MID038.A0101	79.9261683254003	7.52853202077023	0.0851903937689312	9.53726741670273	0.212299870186067	0.638251839030723	0.152801817395067	0.144012332323669	0.695045434876677	1.08043054954565	0.953727302909602	0.0462726970903978	0.0370909110764958	0.0045139762773026
KT01calc	79.8493546474218	15.6512194198766	0.148121979838252	1.20995722883206	0.267477510440455	0.514011027138874	0.238206386656405	0.186477245486317	1.03054542701775	0.904629127291538	0.894436724149187	0.105563275850813	0.0844189988273003	0.00137768574473091
ELR004.A0101	79.7385147305439	11.4386865696362	0.102482350261899	5.76799652181114	0.193577772716921	0.410964576302768	0.164592865572141	0.11800997908946	1.0776174406327	0.987557193432848	0.950029876536184	0.0499701234638158	0.0399501371208096	0.00298261517139196
MID086.A0101	79.6961687047957	6.02143666308421	0.107473785110524	10.6340953321521	0.331135446016208	0.964359369099834	0.194614691956894	0.156853632323467	0.874313765358585	1.01954861010254	0.979858819783957	0.0201411802160425	0.0161567760390789	0.00224250308266457
CDM046.Q0101	79.6876267748479	4.90060851926978	0.105476673427992	10.868154158215	0.348884381338742	1.22515212981744	0.340770791075051	0.1947261663286	1.49695740365112	0.831643002028398	0.994020841513352	0.00597915848664851	0.00486676393683304	0.000750112538144668
GOY006.A0102	79.659530337215	9.82518659083512	1.01004528930544	1.61905129662013	0.544464609800363	1.72000066196305	0.530673712895592	0.556600599076562	2.12600466683951	2.40844223544922	0.942278187704864	0.057721812295136	0.0461112984269505	0.0010351630879818
OFN001.A0101	79.6263408396676	11.0037650067486	0.255736307451872	3.18960005683029	0.419123392768346	1.68359735739149	0.355189315905378	0.284151452724302	1.6907011437096	1.49179512680259	0.995092916835247	0.00490708316475299	0.00400954166736424	0.000256604889699933
2089	79.4020503581693	12.7157747669908	0.164224742786061	4.35011734715763	0.275750500946743	0.657511750035235	0.225502631885337	0.174641983932937	1.09687421487705	0.937551703218928	0.960675279838088	0.0393247201619121	0.0313312528004053	0.00181103408498481
MID067.A0101	79.3850002156381	9.35437960926381	0.14447750894898	6.7624099711045	0.284642256436797	1.76176305688532	0.207012550135852	0.153103031871307	1.01781170483461	0.929400094880752	0.98637320351401	0.0136267964859901	0.0109203942122324	0.00102173510755585
CDM049.W0101	79.3349574731803	13.7909418586428	0.089755096807283	4.38945163909903	0.2108532432933	0.585545155361799	0.176660825461954	0.129646250943853	0.64680657064296	0.645381886566654	0.948744785154196	0.0512552148458042	0.0407709991805326	0.00235024868863307
MID057.A0101	79.3028892394106	11.483091601585	0.151579271342284	5.21678913553649	0.298541915130997	1.26726426345555	0.213903743315508	0.149270957565498	1.11183780248528	0.804832070172739	0.975483211635309	0.0245167883646914	0.0195477764386903	0.00137933483645742
GOY005.A0103	79.2566008715714	11.3304280953602	0.974109202768521	1.20481927710843	0.507562163547808	1.03563188925916	0.379389900025635	0.476800820302487	2.10715201230454	2.72750576775186	0.91848035197484	0.0815196480251602	0.064749277980604	0.00108276604731496
CDM046.B0101	79.2290089772927	8.88047878894561	0.132019010737546	5.87924661151206	0.431262101742651	2.05949656750572	0.149621545502552	0.202429149797571	1.87466995247316	1.16176729449041	0.995174871621518	0.00482512837848168	0.00392290139615315	0.000383681196692991
